SendingfirmID,ReceivingfirmID,Start date of Transaction,End date of Transaction,Amount Sent in $,Amount Received in $,ColG,ColH,ColI,ColJ,ColK,SomeCode
1902799,1902799,120100,123100,48908.1,48908.1,10209.6,0,0,0,0.20875,CC
1900225,1900225,100100,123000,38731.8,38731.8,8520.99,0,0,0,0.22,C1
1902830,1902830,10100,63000,308889,308889,74133.3,0,0,0,0.24,AB
1902830,1902830,10100,63000,-308889,-308889,-74133.3,0,0,0,0.24,AN
1902799,1902799,100100,103100,59486.4,59486.4,12417.8,0,0,0,0.20875,CC
1902830,1902830,20100,22900,54179.5,54179.5,13003.1,0,0,0,0.24,AB
1900249,1900249,10100,13000,864.56,864.56,202.09,0,0,0,0.23375,A1
1902799,1902799,20100,22900,63605.6,63605.6,13277.7,0,0,0,0.20875,CC
1902830,1902830,30100,33000,67194.6,67194.6,16126.7,0,0,0,0.24,AB
1902830,1902830,30100,33000,-2970.83,-2970.83,-713,0,0,0,0.24,AB
1902830,1902830,10100,33000,713,713,713,0,0,0,1,I8
1902799,1902799,30100,33100,65436.7,65436.7,13659.9,0,0,0,0.20875,CC
1902830,1902830,40100,43000,46018.2,46018.2,11044.4,0,0,0,0.24,AB
1902830,1902830,50100,53100,40730.5,40730.5,9775.32,0,0,0,0.24,AB
1902799,1902799,40100,43000,62806.3,62806.3,13110.8,0,0,0,0.20875,CC
1902830,1902830,60100,63000,49601.7,49601.7,11904.4,0,0,0,0.24,AB
1902830,1902830,70100,70200,3127.95,3127.95,688.15,0,0,0,0.22,AM
1902830,1902830,70300,73000,43791.1,43791.1,9634.04,0,0,0,0.22,AM
1902799,1902799,60100,63000,4143.57,4143.57,864.97,0,0,0,0.20875,CC
1902830,1902830,80100,83100,38443.9,38443.9,8457.67,0,0,0,0.22,AM
1902799,1902799,80100,83100,1462.28,1462.28,305.25,0,0,0,0.20875,CC
1902799,1902799,10100,13100,67019.7,67019.7,13990.4,0,0,0,0.20875,CC
1902830,1902830,90100,93000,49874.8,49874.8,10972.5,0,0,0,0.22,AM
1900183,1900183,10100,93000,8951.3,8951.3,2047.61,0,0,0,0.22875,A9
1902830,1902830,10100,33000,2392,2392,2392,0,0,0,1,I8
1902830,1902830,10100,13000,54135.1,54135.1,12992.4,0,0,0,0.24,AB
1902830,1902830,40100,63000,2990,2990,2990,0,0,0,1,I8
1902830,1902830,70100,70200,51.5,51.5,51.5,0,0,0,1,I8
1902830,1902830,70300,93000,2317.5,2317.5,2317.5,0,0,0,1,I8
1900225,1900225,10100,33000,30109.6,30109.6,6624.1,0,0,0,0.22,C1
1902830,1902830,100100,123000,2208,2208,2208,0,0,0,1,I8
1902830,1902830,100100,123100,230,230,230,0,0,0,1,I8
1902830,1902830,100100,103100,38294.1,38294.1,8424.7,0,0,0,0.22,AM
1900225,1900225,10100,63000,42695.6,42695.6,9393.04,0,0,0,0.22,C1
1902799,1902799,90100,93000,36243.7,36243.7,7565.87,0,0,0,0.20875,CC
1902830,1902830,10100,63000,-311860,-311860,-74846.3,0,0,0,0.24,AB
1902830,1902830,10100,63000,311860,311860,74846.3,0,0,0,0.24,AN
1902830,1902830,10100,33100,69,69,69,0,0,0,1,I8
1902830,1902830,10100,63000,-311860,-311860,-74846.3,0,0,0,0.24,AN
1902830,1902830,10100,63000,311860,311860,74846.3,0,0,0,0.24,AB
2103095,522594,10100,13000,99774.5,99774.5,30555.9,99.77,0,0.001,0.30625,M7
2103096,522565,10100,13100,159894,159894,49367.2,159.89,0,0.001,0.30875,N2
2103096,522565,20100,22900,178121,178121,54994.9,178.12,0,0.001,0.30875,N2
2103096,2366176,10100,13100,56044.2,56044.2,12977.7,42.03,0,0.00075,0.231562,N5
2103096,2366517,10100,13100,11850.7,11850.7,2744.18,8.89,0,0.00075,0.231562,N5
2103096,2365847,10100,13100,50529.5,50529.5,11700.7,37.9,0,0.00075,0.231562,N5
2103096,2366770,10100,13100,36608.3,36608.3,8477.11,27.46,0,0.00075,0.231562,N5
2103096,2365945,10100,13100,112482,112482,26046.5,84.36,0,0.00075,0.231562,N5
2103096,2393013,10100,13100,8360.55,8360.55,1935.99,6.27,0,0.00075,0.231562,N5
2103096,2366176,10100,13100,27256.2,27256.2,6413.72,20.44,0,0.00075,0.235313,N6
2103096,2366517,10100,13100,7013.44,7013.44,1650.35,5.26,0,0.00075,0.235313,N6
2103096,2365945,10100,13100,16348.6,16348.6,3847.02,12.26,0,0.00075,0.235313,N6
2103096,2366176,10100,13100,-434.36,-434.36,-102.21,-0.33,0,0.00075,0.235313,N6
2103096,2366517,10100,13100,-111.77,-111.77,-26.3,-0.08,0,0.00075,0.235313,N6
2103096,2365945,10100,13100,-260.55,-260.55,-61.31,-0.2,0,0.00075,0.235313,N6
2103095,522594,20100,22900,126201,126201,38649.1,126.2,0,0.001,0.30625,M7
2103096,2366176,10100,13100,434.36,434.36,102.21,0.33,0,0.00075,0.235313,N6
2103096,2366517,10100,13100,111.77,111.77,26.3,0.08,0,0.00075,0.235313,N6
2103096,2365945,10100,13100,260.55,260.55,61.31,0.2,0,0.00075,0.235313,N6
2103096,522565,30100,33100,215756,215756,66614.8,215.76,0,0.001,0.30875,N2
2103096,2366176,20100,22900,66181,66181,14084.2,49.64,0,0.00075,0.212812,N8
2103096,2365847,20100,22900,62533.6,62533.6,13307.9,46.9,0,0.00075,0.212812,N8
2103096,2366770,20100,22900,47568.9,47568.9,10123.2,35.68,0,0.00075,0.212812,N8
2103096,2365945,20100,22900,13645.2,13645.2,2903.86,10.23,0,0.00075,0.212812,N8
2103096,2366589,20100,22900,15218.6,15218.6,3238.7,11.41,0,0.00075,0.212812,N8
2103096,2366770,20100,22900,92602.5,92602.5,19707,69.45,0,0.00075,0.212812,N8
2103096,2397021,20100,22900,4997.12,4997.12,1063.45,3.75,0,0.00075,0.212812,N8
2103096,2366762,20100,22900,6286,6286,1337.74,4.71,0,0.00075,0.212812,N8
2103096,2393013,20100,22900,9571.43,9571.43,2036.92,7.18,0,0.00075,0.212812,N8
2103096,2103096,20100,22900,28070.8,28070.8,5973.81,21.05,0,0.00075,0.212812,N8
2103095,522594,30100,33100,166833,166833,51092.7,166.83,0,0.001,0.30625,M7
2103095,522594,40100,43000,130327,130327,39912.5,130.33,0,0.001,0.30625,M7
2103096,522565,40100,43000,132054,132054,40771.7,132.05,0,0.001,0.30875,N2
2103096,2366176,30100,33100,108844,108844,23163.3,81.63,0,0.00075,0.212812,N8
2103096,2365847,30100,33100,34637.4,34637.4,7371.27,25.98,0,0.00075,0.212812,N8
2103096,2324945,30100,33100,20194.3,20194.3,4297.59,15.15,0,0.00075,0.212812,N8
2103096,2366770,30100,33100,38967.1,38967.1,8292.68,29.23,0,0.00075,0.212812,N8
2103096,2365945,30100,33100,85755.7,85755.7,18249.9,64.32,0,0.00075,0.212812,N8
2103096,2397021,30100,33100,26244.5,26244.5,5585.16,19.68,0,0.00075,0.212812,N8
2103096,2366762,30100,33100,11472.4,11472.4,2441.47,8.6,0,0.00075,0.212812,N8
2103096,2366589,30100,33100,56215.9,56215.9,11963.4,42.16,0,0.00075,0.212812,N8
2103096,2393013,30100,33100,27181.1,27181.1,5784.47,20.39,0,0.00075,0.212812,N8
2103095,522594,50100,53100,123822,123822,37920.6,123.82,0,0.001,0.30625,M7
2103096,522565,50100,53100,130245,130245,40213.3,130.25,0,0.001,0.30875,N2
2103096,2366176,40100,43000,76026.2,76026.2,16179.3,57.02,0,0.00075,0.212812,N8
2103096,2366770,40100,43000,62958.5,62958.5,13398.4,47.22,0,0.00075,0.212812,N8
2103096,2365945,40100,43000,132036,132036,28098.9,99.03,0,0.00075,0.212812,N8
2103096,2366762,40100,43000,16291.3,16291.3,3467,12.22,0,0.00075,0.212812,N8
2103096,2366589,40100,43000,51032.7,51032.7,10860.4,38.27,0,0.00075,0.212812,N8
2103096,2393013,40100,43000,12407.2,12407.2,2640.4,9.31,0,0.00075,0.212812,N8
2100113,5092450,50100,53100,105882,105882,24121.3,0,24.1213,0,0.227812,M1
2103095,522594,60100,63000,164599,164599,50408.4,164.6,0,0.001,0.30625,M7
2103096,522565,60100,63000,174010,174010,53725.5,174.01,0,0.001,0.30875,N2
2103096,2366176,50100,53100,76483.1,76483.1,16276.6,57.36,0,0.00075,0.212812,N8
2103096,2324945,50100,53100,5171.88,5171.88,1100.64,3.88,0,0.00075,0.212812,N8
2103096,2366770,50100,53100,34894.2,34894.2,7425.93,26.17,0,0.00075,0.212812,N8
2103096,2365945,50100,53100,48428.4,48428.4,10306.2,36.32,0,0.00075,0.212812,N8
2103096,2366589,50100,53100,33295.5,33295.5,7085.7,24.97,0,0.00075,0.212812,N8
2103096,2393013,50100,53100,6062.05,6062.05,1290.08,4.55,0,0.00075,0.212812,N8
2103096,2366176,10100,13000,56044.4,56044.4,11926.9,42.03,0,0.00075,0.212812,N8
2103096,2366517,10100,13000,11850.7,11850.7,2521.98,8.89,0,0.00075,0.212812,N8
2103096,2365847,10100,13000,50529.6,50529.6,10753.3,37.9,0,0.00075,0.212812,N8
2103096,2366770,10100,13000,36608.4,36608.4,7790.72,27.46,0,0.00075,0.212812,N8
2103096,2365945,10100,13000,112482,112482,23937.5,84.36,0,0.00075,0.212812,N8
2103096,2393013,10100,13100,8360.55,8360.55,1779.23,6.27,0,0.00075,0.212812,N8
2103096,2366176,10100,13100,27256.2,27256.2,5902.68,20.44,0,0.00075,0.216562,N9
2103096,2366517,10100,13100,7013.45,7013.45,1518.85,5.26,0,0.00075,0.216562,N9
2103096,2365945,10100,13100,16348.6,16348.6,3540.49,12.26,0,0.00075,0.216562,N9
2103096,2366176,10100,13100,-56044.2,-56044.2,-12977.7,-42.03,0,0.00075,0.231562,N5
2103096,2366517,10100,13100,-11850.7,-11850.7,-2744.18,-8.89,0,0.00075,0.231562,N5
2103096,2365847,10100,13100,-50529.5,-50529.5,-11700.7,-37.9,0,0.00075,0.231562,N5
2103096,2366770,10100,13100,-36608.3,-36608.3,-8477.11,-27.46,0,0.00075,0.231562,N5
2103096,2365945,10100,13100,-112482,-112482,-26046.5,-84.36,0,0.00075,0.231562,N5
2103096,2393013,10100,13100,-8360.55,-8360.55,-1935.99,-6.27,0,0.00075,0.231562,N5
2103096,2366176,10100,13100,-26821.8,-26821.8,-6311.51,-20.12,0,0.00075,0.235313,N6
2103096,2366517,10100,13100,-6901.67,-6901.67,-1624.05,-5.18,0,0.00075,0.235313,N6
2103096,2365945,10100,13100,-16088,-16088,-3785.71,-12.07,0,0.00075,0.235313,N6
2103096,2366176,10100,13100,-434.36,-434.36,-102.21,-0.33,0,0.00075,0.235313,N6
2103096,2366517,10100,13100,-111.77,-111.77,-26.3,-0.08,0,0.00075,0.235313,N6
2103096,2365945,10100,13100,-260.55,-260.55,-61.31,-0.2,0,0.00075,0.235313,N6
2103096,2103096,20100,22900,-28070.8,-28070.8,-5973.81,-21.05,0,0.00075,0.212812,N8
9106066,9106066,100100,103100,34453.1,34453.1,10000,34.45,0,0.001,0.29025,21
2314940,2314940,10100,33100,100197,100197,28831.6,100.2,0,0.001,0.28775,13
2366605,2366605,10100,63000,16380,16380,5000,16.38,0,0.001,0.30525,25
2366731,2366731,90100,93000,7959.78,7959.78,2171.03,7.96,0,0.001,0.27275,15
2303127,2364487,60100,63000,12613.5,12613.5,2745.79,9.46,0,0.00075,0.217688,28
2303127,2364487,60100,63000,20791.3,20791.3,4526,15.59,0,0.00075,0.217688,28
2303127,2364487,60100,63000,15416.1,15416.1,3355.89,11.56,0,0.00075,0.217688,28
2366769,2366769,10100,13000,74868.8,74868.8,24351.1,74.87,0,0.001,0.32525,1T
10500187,10500187,10100,13000,66029.2,66029.2,20980.8,0.66,0,0.00001,0.31775,5I
10500187,1000019,10100,13000,46759.3,46759.3,14857.8,0.47,0,0.00001,0.31775,5I
2366728,2366728,10100,12700,11837.6,11837.6,3850.19,11.84,0,0.001,0.32525,1T
2366779,2366779,10100,13000,7686.4,7686.4,2500,7.69,0,0.001,0.32525,1T
2366728,2366728,10100,12700,-11837.6,-11837.6,-3850.19,-11.84,0,0.001,0.32525,1T
2366760,2366760,10100,12700,11837.6,11837.6,3850.19,11.84,0,0.001,0.32525,1T
2366703,2366703,10100,13000,12618.1,12618.1,4104.04,12.62,0,0.001,0.32525,1T
2306785,2306785,10100,13100,14338.2,14338.2,4663.49,14.34,0,0.001,0.32525,1T
2306785,2306785,10100,13100,-0.03,-0.03,-0.01,0,0,0.001,0.32525,1T
9101597,9101597,10100,13000,64510.6,64510.6,20014.4,64.51,0,0.001,0.31025,1I
9101597,1000019,10100,13000,46624.4,46624.4,14465.2,46.62,0,0.001,0.31025,1I
9101597,20596223,10100,13000,3715.28,4160,829.92,2.79,0,0.00075,0.22338,2I
9101597,2366108,10100,13000,11502.4,12851.8,2805,8.63,0,0.00075,0.243862,3I
9101597,2366747,10100,13000,49024.4,54775.8,11955.2,36.77,0,0.00075,0.243862,3I
9100775,9100775,10100,13000,107813,107813,33449.1,107.81,0,0.001,0.31025,1I
2366381,2366381,10100,13000,2070,2070,207,0,0,0,0.1,I8
2366769,2366769,10100,13000,-74868.8,-74868.8,-24351.1,-74.87,0,0.001,0.32525,1T
2366619,2366619,20100,22800,13220.6,13220.6,4300,13.22,0,0.001,0.32525,1T
2366381,2366381,10100,13100,20265.5,20265.5,6591.36,20.27,0,0.001,0.32525,2U
2366381,1000019,10100,13100,1593.17,1593.17,518.18,1.59,0,0.001,0.32525,2U
2306037,2306037,10100,11300,13434.5,13434.6,4336,13.43,0,0.001,0.32275,7T
2306037,1000019,10100,11300,13156.7,13156.7,4246.32,13.16,0,0.001,0.32275,7T
2306037,2306037,10100,11300,0.06,0.06,0.02,0,0,0.001,0.32275,7T
2366131,2366131,10100,12800,89105.6,89105.6,28758.8,89.11,0,0.001,0.32275,7T
2366131,1000019,10100,12800,29416.2,29416.2,9494.09,29.42,0,0.001,0.32275,7T
2366131,111909,10100,12800,28165.7,31470,6184.12,21.12,0,0.00075,0.219563,8S
2366131,2300055,10100,12800,67.13,75,14.74,0.05,0,0.00075,0.219563,8S
2366131,152675,10100,12800,47469.1,53038.1,10422.4,35.6,0,0.00075,0.219563,8S
2366131,260472,10100,12800,45170.6,50470,9917.78,33.88,0,0.00075,0.219563,8S
2366131,153278,10100,12800,5325.27,5950,1169.23,3.99,0,0.00075,0.219563,8S
2366131,2366131,10100,12800,-0.03,-0.03,-0.01,0,0,0.001,0.32275,7T
2366707,2366707,10100,22800,3615.68,3615.68,1176,3.62,0,0.001,0.32525,1T
2366175,2366175,20100,22800,3044.58,3044.58,990.25,3.04,0,0.001,0.32525,1T
2366731,2366731,10100,13000,4084.61,4084.61,1328.52,4.08,0,0.001,0.32525,1T
2366175,2366175,20100,22800,-3044.58,-3044.58,-990.25,-3.04,0,0.001,0.32525,1T
9101597,1000019,10100,13000,-46624.4,-46624.4,-14465.2,-46.62,0,0.001,0.31025,1I
9101597,1000019,10100,13000,46624.4,46624.4,14465.2,46.62,0,0.001,0.31025,1I
2366732,2366732,20100,22800,3044.58,3044.58,990.25,3.04,0,0.001,0.32525,1T
2365534,2365534,20100,22800,12298.2,12298.2,4000,12.3,0,0.001,0.32525,1T
2366793,2366793,10100,12800,3055.16,3055.16,993.69,3.06,0,0.001,0.32525,1T
2366790,2366790,20100,22800,3853.16,3853.16,1253.24,3.85,0,0.001,0.32525,1T
2307327,2307327,10100,13000,180555,180555,58274.3,180.56,0,0.001,0.32275,7T
2307327,1000019,10100,13000,56323.8,56323.7,18178.5,56.32,0,0.001,0.32275,7T
2307327,2307327,10100,13000,94906.8,94906.8,28258.5,94.91,0,0.001,0.29775,Y1
2307327,2366608,10100,13000,7319.32,8178,1689.39,5.49,0,0.00075,0.230813,3E
2307327,153126,10100,13000,456.45,510,100.22,0.34,0,0.00075,0.219563,8S
2365534,2365534,20100,22800,-12298.2,-12298.2,-4000,-12.3,0,0.001,0.32525,1T
2366791,2366791,20100,22800,1330.33,1330.33,432.69,1.33,0,0.001,0.32525,1T
2366208,2366208,10100,22800,9586.47,9586.48,3118,9.59,0,0.001,0.32525,1T
2366783,2366783,10100,13000,10146,10146,3300,10.15,0,0.001,0.32525,1T
2366732,2366732,20100,22800,4492.61,4492.61,1461.22,4.49,0,0.001,0.32525,1T
2366800,2366800,20100,22800,2786.96,2786.96,906.46,2.79,0,0.001,0.32525,1T
10500187,2366318,10100,13000,9404.06,10636.9,2346.9,0.71,0,0.000075,0.249563,7I
10500187,2366591,10100,13000,8380.47,9479.1,2091.45,0.63,0,0.000075,0.249563,7I
10500187,2366382,10100,13000,39773.9,44988,9926.07,2.98,0,0.000075,0.249563,7I
10500187,2366596,10100,13000,25947.8,29349.4,6475.6,1.95,0,0.000075,0.249563,7I
10500187,2366599,10100,13000,49522.9,56015.1,12359.1,3.71,0,0.000075,0.249563,7I
10500187,2366436,10100,13000,11936,13500.8,2978.79,0.9,0,0.000075,0.249563,7I
10500187,2366705,10100,13000,8308.34,9397.5,2073.45,0.62,0,0.000075,0.249563,7I
10500187,2366714,10100,13000,8061.75,9118.6,2011.91,0.6,0,0.000075,0.249563,7I
10500187,2366569,10100,13000,19411.6,21956.3,4844.41,1.46,0,0.000075,0.249563,7I
2364062,2364062,20100,22800,1951.05,1951.05,634.58,1.95,0,0.001,0.32525,1T
2366504,2366504,10100,12800,786.01,786.01,255.65,0.79,0,0.001,0.32525,1T
2366381,2366381,20100,22900,14660,14660,1466,0,0,0,0.1,I8
2366381,2366381,20100,22900,23113.1,23113,7517.52,23.11,0,0.001,0.32525,2U
2366381,1000019,20100,22900,2238.59,2238.58,728.1,2.24,0,0.001,0.32525,2U
2366381,2366381,20100,22900,-0.03,-0.03,-0.01,0,0,0.001,0.32525,2U
2306785,2306785,20100,22900,11745.3,11745.3,3820.16,11.75,0,0.001,0.32525,1T
2306037,2306037,20100,22900,11621.1,11621.1,3750.7,11.62,0,0.001,0.32275,7T
2306037,1000019,20100,22900,10951.8,10951.8,3534.7,10.95,0,0.001,0.32275,7T
2306037,2306037,20100,22900,0.03,0.03,0.01,0,0,0.001,0.32275,7T
2392173,2392173,10100,13100,27944.7,27944.7,8530.13,27.94,0,0.001,0.30525,25
2392173,2392173,10100,13100,13010.7,13010.7,3971.5,13.01,0,0.001,0.30525,25
2392173,2366574,10100,13100,13955.8,15593.1,3038.01,10.47,0,0.00075,0.217688,28
2392173,2366719,10100,13100,15182.5,16963.8,3305.05,11.39,0,0.00075,0.217688,28
2392173,2366774,10100,13100,2451.17,2738.75,533.59,1.84,0,0.00075,0.217688,28
2392173,2366713,10100,13100,15997.4,17874.2,3482.44,12,0,0.00075,0.217688,28
2392173,2366766,10100,13100,8715.29,9737.75,1897.21,6.54,0,0.00075,0.217688,28
2392173,2366579,10100,13100,30880.2,34503,6722.23,23.16,0,0.00075,0.217688,28
2392173,2366141,10100,13100,14969.5,16725.8,3258.68,11.23,0,0.00075,0.217688,28
2392173,2366596,10100,13100,4991.42,5577,1086.57,3.74,0,0.00075,0.217688,28
2392173,2300055,10100,13100,1208.25,1350,263.02,0.91,0,0.00075,0.217688,28
2392173,2366604,10100,13100,581.75,650,126.64,0.44,0,0.00075,0.217688,28
2392173,2366576,10100,13100,1502.34,1678.6,327.04,1.13,0,0.00075,0.217688,28
2392173,2366475,10100,13100,7213.46,8059.75,1570.28,5.41,0,0.00075,0.217688,28
2392173,2300055,10100,13100,2199.02,2457,478.7,1.65,0,0.00075,0.217688,28
2392173,2300055,10100,13100,5596.88,6253.5,1218.37,4.2,0,0.00075,0.217688,28
2392173,2300055,10100,13100,4559.15,5094,992.47,3.42,0,0.00075,0.217688,28
2392173,2392173,10100,13100,0.1,0.1,0.03,0,0,0.001,0.30525,25
2366728,2366728,10100,22900,7105.24,7105.24,2310.98,7.11,0,0.001,0.32525,1T
2366732,2366732,20100,31600,9055.34,9055.34,2945.25,9.06,0,0.001,0.32525,1T
2366767,2366767,10100,13100,5567.01,5567.01,1810.67,5.57,0,0.001,0.32525,1T
9101597,20596223,20100,22900,17049.3,19090.1,3378.84,12.79,0,0.00075,0.19818,22
9101597,20596223,10100,13100,-3715.28,-4160,-829.92,-2.79,0,0.00075,0.22338,2I
9101597,20596223,20100,22900,-0.05,-0.05,-0.01,0,0,0.00075,0.19818,22
9101597,2366108,20100,22900,1899.71,2122.56,413.4,1.42,0,0.00075,0.217613,23
9101597,2366747,20100,22900,92497.5,103349,20128.6,69.37,0,0.00075,0.217613,23
9101597,2366747,10100,13100,-49024.4,-54775.8,-11955.2,-36.77,0,0.00075,0.243862,3I
9101597,2366747,10100,13100,49024.3,54775.8,10668.3,36.77,0,0.00075,0.217613,23
9101597,2366108,10100,13100,-11502.4,-12851.8,-2805,-8.63,0,0.00075,0.243862,3I
9101597,2366108,10100,13100,11502.4,12851.8,2503.07,8.63,0,0.00075,0.217613,23
9101597,9101597,20100,22900,58297,58297,16920.7,58.3,0,0.001,0.29025,21
9101597,1000019,20100,22900,35632,35632,10342.2,35.63,0,0.001,0.29025,21
9101597,9101597,10100,13100,-64510.6,-64510.6,-20014.4,-64.51,0,0.001,0.31025,1I
9101597,1000019,10100,13100,-46624.4,-46624.4,-14465.2,-46.62,0,0.001,0.31025,1I
9101597,9101597,10100,13100,64510.6,64510.6,18724.2,64.51,0,0.001,0.29025,21
9101597,1000019,10100,13100,46624.4,46624.4,13532.7,46.62,0,0.001,0.29025,21
9101597,9101597,10100,13100,0.03,0.03,0.01,0,0,0.001,0.29025,21
2366649,2366649,20100,33100,1749.39,1749.4,568.99,1.75,0,0.001,0.32525,1T
2366800,2366800,30100,33100,2576.51,2576.51,838.01,2.58,0,0.001,0.32525,1T
9100775,9100775,20100,22900,105620,105620,30656.2,105.62,0,0.001,0.29025,21
9100775,9100775,10100,13100,-107813,-107813,-33449.1,-107.81,0,0.001,0.31025,1I
9100775,9100775,10100,13100,107813,107813,31292.8,107.81,0,0.001,0.29025,21
2366131,2366131,20100,22900,127710,127709,41218.2,127.71,0,0.001,0.32275,7T
2366131,1000019,20100,22900,50918,50917.9,16433.8,50.92,0,0.001,0.32275,7T
2366131,111909,20100,22900,82866.2,92588,18194.3,62.15,0,0.00075,0.219563,8S
2366131,152675,20100,22900,70960.4,79285.4,15580.2,53.22,0,0.00075,0.219563,8S
2366131,260472,20100,22900,69620.3,77788,15286,52.22,0,0.00075,0.219563,8S
2366131,153278,20100,22900,54201.2,60560,11900.5,40.65,0,0.00075,0.219563,8S
2366131,153205,20100,22900,47931.7,53555,10524,35.95,0,0.00075,0.219563,8S
2366619,2366619,20100,22900,11683.3,11683.3,3800,11.68,0,0.001,0.32525,1T
2304399,2304399,10100,13100,69839.9,69839.9,21842.4,0,0,0,0.31275,CV
2304399,1000019,10100,13100,125231,125231,39792.2,0,0,0,0.31775,CX
2304399,2304399,10100,13100,48.57,48.57,15.19,0,0,0,0.31275,CV
2304399,411310,10100,13100,1350.09,1508.5,278.71,1.01,0,0.00075,0.206437,29
2304399,153126,10100,13100,5447.7,6086.84,1124.61,4.09,0,0.00075,0.206437,29
2304399,2366646,10100,13100,13883,15511.8,3022.16,10.41,0,0.00075,0.217688,28
2304399,2366638,10100,13100,4689.8,5240,1020.91,3.52,0,0.00075,0.217688,28
2304399,2366773,10100,13100,11993,13400,2610.73,8.99,0,0.00075,0.217688,28
2304399,2304399,10100,13100,0.03,0.03,0.01,0,0,0,0.31275,CV
2366373,153126,10100,13100,4645.04,5190,958.91,3.48,0,0.00075,0.206437,29
9100829,801446,10100,13100,42189.9,42189.9,9439.98,0,0,0,0.22375,8C
9100829,801446,10100,13100,20993.5,20993.5,6513.24,20.99,0,0.001,0.31025,1I
9100829,1000019,10100,13100,4848.83,4848.83,1504.35,4.85,0,0.001,0.31025,1I
9100829,9100829,10100,13100,-0.03,-0.03,-0.01,0,0,0.001,0.31025,1I
2366755,2366755,10100,22800,8303.74,8303.74,2700.79,8.3,0,0.001,0.32525,1T
2366812,2366812,20100,22800,5305.7,5305.7,1725.68,5.31,0,0.001,0.32525,1T
2366732,2366732,30100,33000,4769.44,4769.44,1551.26,4.77,0,0.001,0.32525,1T
2366732,2366732,30100,33000,5076.8,5076.8,1651.23,5.08,0,0.001,0.32525,1T
2366703,2366703,20100,22800,1248.64,1248.64,406.12,1.25,0,0.001,0.32525,1T
2325172,2325172,10100,13000,3222.7,3222.71,983.73,3.22,0,0.001,0.30525,25
2325172,2366058,10100,13000,26517.3,29628.3,5772.48,19.89,0,0.00075,0.217688,28
2325172,2366615,10100,13000,12001.1,13409,2612.48,9,0,0.00075,0.217688,28
2325172,2366189,10100,13000,9579.88,10703.8,2085.42,7.18,0,0.00075,0.217688,28
2325172,2366255,10100,13000,869.96,972,189.38,0.65,0,0.00075,0.217688,28
2325172,2366587,10100,13000,3721.39,4158,810.1,2.79,0,0.00075,0.217688,28
2325172,2366655,10100,13000,5244.08,5859.3,1141.57,3.93,0,0.00075,0.217688,28
2325172,2366285,10100,13000,1404.95,1569.75,305.84,1.05,0,0.00075,0.217688,28
2325172,2366266,10100,13000,9747.69,10891.2,2121.95,7.31,0,0.00075,0.217688,28
2325172,2366493,10100,13000,16261.5,18169.2,3539.92,12.2,0,0.00075,0.217688,28
2325172,2300055,10100,13000,1385.47,1548,301.6,1.04,0,0.00075,0.217688,28
2325172,2366318,10100,13000,13347.7,14913.6,2905.62,10.01,0,0.00075,0.217688,28
9101603,9101603,20100,22800,29516.8,29516.8,8567.25,29.52,0,0.001,0.29025,21
9101603,1000019,20100,22800,1646.37,1646.36,477.86,1.65,0,0.001,0.29025,21
9101603,9101603,10100,13000,29187.2,29187.3,8471.6,29.19,0,0.001,0.29025,21
9101603,1000019,10100,13000,1764.17,1764.17,512.05,1.76,0,0.001,0.29025,21
9100829,801446,10100,13100,-20993.5,-20993.5,-6513.24,-20.99,0,0.001,0.31025,1I
9100829,9100829,10100,13100,20993.5,20993.5,6513.24,20.99,0,0.001,0.31025,1I
2304399,2304399,10100,33000,34020,34020,3402,0,0,0,0.1,I8
2366738,2366738,30100,33000,1298.42,1298.42,422.31,1.3,0,0.001,0.32525,1T
12203317,12203317,10100,13000,21521.9,21521.9,7000,21.52,0,0.001,0.32525,1T
2366736,2366736,10100,22800,10929.1,10929.1,3554.7,10.93,0,0.001,0.32525,1T
2366804,2366804,30100,33000,3996.93,3996.93,1300,4,0,0.001,0.32525,1T
2307595,2307595,10100,13000,35786,35786.1,11639.4,35.79,0,0.001,0.32525,1T
2307595,1000019,10100,13000,4716.74,4716.75,1534.12,4.72,0,0.001,0.32525,1T
2307595,2366612,10100,13000,13236.9,14789.8,3228.97,9.93,0,0.00075,0.243938,4T
2307595,2398540,10100,13000,26985.6,30151.6,6582.81,20.24,0,0.00075,0.243938,4T
2307595,2307595,10100,13000,-184.47,-184.47,-60,-0.18,0,0.001,0.32525,1T
2309178,12203494,10100,13000,23470.8,26224.4,5461.37,17.6,0,0.00075,0.232688,5T
2309178,2366108,10100,13000,5098.81,5697,1243.79,3.82,0,0.00075,0.243938,4T
2309178,2366535,10100,13000,5993.09,6696.2,1461.94,4.49,0,0.00075,0.243938,4T
2309178,2366724,10100,13000,28567.1,31918.5,6968.58,21.43,0,0.00075,0.243938,4T
2309178,2366612,10100,13000,2766.2,3090.7,674.78,2.07,0,0.00075,0.243938,4T
2309178,2366740,10100,13000,33126.4,37012.8,8080.77,24.84,0,0.00075,0.243938,4T
2309178,2366787,10100,13000,2667.12,2980,650.61,2,0,0.00075,0.243938,4T
2309178,2398540,10100,13000,1414.3,1580.2,345,1.06,0,0.00075,0.243938,4T
2309178,2366780,10100,13000,4205.38,4698.75,1025.85,3.15,0,0.00075,0.243938,4T
2309178,2309178,10100,13000,811.81,811.81,264.04,0.81,0,0.001,0.32525,1T
